frame,RB:rKnee_Joint.tx,RB:rKnee_Joint.ty,RB:rKnee_Joint.tz,RB:rKnee_Joint.rx,RB:rKnee_Joint.ry,RB:rKnee_Joint.rz,RB:rAnkle_Joint.tx,RB:rAnkle_Joint.ty,RB:rAnkle_Joint.tz,RB:rAnkle_Joint.rx,RB:rAnkle_Joint.ry,RB:rAnkle_Joint.rz,RB:rAnkle_Pos.tx,RB:rAnkle_Pos.ty,RB:rAnkle_Pos.tz,RB:rAnkle_Pos.rx,RB:rAnkle_Pos.ry,RB:rAnkle_Pos.rz,RB:rD1P1_Spline.tx,RB:rD1P1_Spline.ty,RB:rD1P1_Spline.tz,RB:rD1P1_Spline.rx,RB:rD1P1_Spline.ry,RB:rD1P1_Spline.rz,RB:rD1P2_Pos.tx,RB:rD1P2_Pos.ty,RB:rD1P2_Pos.tz,RB:rD1P2_Pos.rx,RB:rD1P2_Pos.ry,RB:rD1P2_Pos.rz,RB:rD1TUP_Pos.tx,RB:rD1TUP_Pos.ty,RB:rD1TUP_Pos.tz,RB:rD1TUP_Pos.rx,RB:rD1TUP_Pos.ry,RB:rD1TUP_Pos.rz,RB:rD1markerjoint.tx,RB:rD1markerjoint.ty,RB:rD1markerjoint.tz,RB:rD1markerjoint.rx,RB:rD1markerjoint.ry,RB:rD1markerjoint.rz,RB:rMP_Joint.tx,RB:rMP_Joint.ty,RB:rMP_Joint.tz,RB:rMP_Joint.rx,RB:rMP_Joint.ry,RB:rMP_Joint.rz,RB:rD3P2_Pos.tx,RB:rD3P2_Pos.ty,RB:rD3P2_Pos.tz,RB:rD3P2_Pos.rx,RB:rD3P2_Pos.ry,RB:rD3P2_Pos.rz,RB:rD3P3_Pos.tx,RB:rD3P3_Pos.ty,RB:rD3P3_Pos.tz,RB:rD3P3_Pos.rx,RB:rD3P3_Pos.ry,RB:rD3P3_Pos.rz,RB:rD3TUP_Pos.tx,RB:rD3TUP_Pos.ty,RB:rD3TUP_Pos.tz,RB:rD3TUP_Pos.rx,RB:rD3TUP_Pos.ry,RB:rD3TUP_Pos.rz,RB:rD3markerJoint.tx,RB:rD3markerJoint.ty,RB:rD3markerJoint.tz,RB:rD3markerJoint.rx,RB:rD3markerJoint.ry,RB:rD3markerJoint.rz,RB:rD2P1_Joint.tx,RB:rD2P1_Joint.ty,RB:rD2P1_Joint.tz,RB:rD2P1_Joint.rx,RB:rD2P1_Joint.ry,RB:rD2P1_Joint.rz,RB:rD2P2_Pos.tx,RB:rD2P2_Pos.ty,RB:rD2P2_Pos.tz,RB:rD2P2_Pos.rx,RB:rD2P2_Pos.ry,RB:rD2P2_Pos.rz,RB:rD2TUP_Pos.tx,RB:rD2TUP_Pos.ty,RB:rD2TUP_Pos.tz,RB:rD2TUP_Pos.rx,RB:rD2TUP_Pos.ry,RB:rD2TUP_Pos.rz,RB:rD2markerJoint.tx,RB:rD2markerJoint.ty,RB:rD2markerJoint.tz,RB:rD2markerJoint.rx,RB:rD2markerJoint.ry,RB:rD2markerJoint.rz,RB:rD4P1_Joint.tx,RB:rD4P1_Joint.ty,RB:rD4P1_Joint.tz,RB:rD4P1_Joint.rx,RB:rD4P1_Joint.ry,RB:rD4P1_Joint.rz,RB:rD4P2_Pos.tx,RB:rD4P2_Pos.ty,RB:rD4P2_Pos.tz,RB:rD4P2_Pos.rx,RB:rD4P2_Pos.ry,RB:rD4P2_Pos.rz,RB:rD4P3_Joint.tx,RB:rD4P3_Joint.ty,RB:rD4P3_Joint.tz,RB:rD4P3_Joint.rx,RB:rD4P3_Joint.ry,RB:rD4P3_Joint.rz,RB:rD4P4_Joint.tx,RB:rD4P4_Joint.ty,RB:rD4P4_Joint.tz,RB:rD4P4_Joint.rx,RB:rD4P4_Joint.ry,RB:rD4P4_Joint.rz,RB:rD4TUP_Pos.tx,RB:rD4TUP_Pos.ty,RB:rD4TUP_Pos.tz,RB:rD4TUP_Pos.rx,RB:rD4TUP_Pos.ry,RB:rD4TUP_Pos.rz,RB:rD4markerJoint.tx,RB:rD4markerJoint.ty,RB:rD4markerJoint.tz,RB:rD4markerJoint.rx,RB:rD4markerJoint.ry,RB:rD4markerJoint.rz
454,4.918985018,-2.016145531,11.29885615,-95.36404446,20.72978845,87.52865794,5.589973715,9.154063765,6.958812152,82.20880311,19.9807874,-279.4510004,5.55674005,9.582812405,6.786748567,128.5687439,251.1647171,422.8728104,6.628877669,11.45252621,1.415279841,51.48915207,71.13990678,62.93398664,6.841997173,12.17170083,1.128990745,-246.9933032,27.91668921,76.66297872,7.005756354,13.2446739,0.293333956,-244.1565507,37.60288332,81.88410345,6.815686236,13.76479078,-0.242132837,-137.9907377,-20.86261042,156.1644534,6.803480764,11.80935415,-0.456748029,150.5932826,72.69334891,-14.08382958,7.310645433,11.66006308,-2.279632984,150.5932826,72.69334891,-14.08382957,7.834336902,10.94752563,-3.4441399,116.6018055,54.63738245,-51.31278036,8.242028841,9.929393557,-3.825305816,105.7684766,17.51178852,-68.67158696,8.715825175,8.926977995,-4.564541221,-23.61593274,9.508197965,-177.3771711,7.107309552,12.01663933,0.259992163,-148.0970498,63.11729113,58.56751413,7.48185379,12.73408182,-1.209624378,211.9029502,63.11729113,58.56751413,7.93054798,12.85982649,-2.3196418,172.6169287,67.2275296,15.65530574,8.450497897,12.66666482,-3.305836504,-52.7143484,21.82335477,-156.9924107,6.112791012,11.68243643,-0.246408607,117.0058075,109.72648,-68.4001212,5.920952267,12.08913121,-1.454350997,-62.99419253,70.27351997,111.5998788,5.808974554,12.05544832,-2.222223413,73.37756305,57.60344111,-108.1772737,5.705075637,11.73459219,-2.745098669,77.58654075,44.5219207,-102.8028679,5.610995137,11.24379486,-3.241529653,77.58654075,44.5219207,-102.8028679,5.551481477,10.66238408,-3.934809316,-38.53322236,-9.398884024,175.1982586
455,4.957518444,-2.217029391,11.11475753,-94.84832502,19.41797776,87.65368489,5.607160101,9.050436426,7.030401623,82.886825,18.73728827,-279.2782265,5.574324196,9.480033116,6.860405795,127.3274012,251.0880237,423.8646338,6.622035887,11.36966205,1.49108668,52.72866159,71.06279137,63.92390013,6.835641133,12.08970465,1.207352735,-246.167449,27.68021588,76.74939903,6.991162159,13.16369743,0.371432128,-243.1482145,37.60897799,82.32241595,6.798057081,13.68896483,-0.157885829,-138.1449386,-21.6237011,155.904077,6.787186402,11.73406756,-0.380339185,156.0980984,73.18173345,-8.469490698,7.289909876,11.64136382,-2.208203651,156.0980984,73.18173345,-8.469490699,7.814890101,10.96328081,-3.392533813,118.1565882,55.90474365,-49.72236614,8.230316044,9.968139594,-3.822892192,106.3613325,20.10804728,-67.86279853,8.706207229,8.964432947,-4.559023604,-23.582807,9.844440067,-177.5000536,7.095727802,11.93726848,0.335556859,-144.8268656,62.48051178,60.84701979,7.453530452,12.68400959,-1.123598675,215.1731344,62.48051178,60.84701979,7.882307996,12.836662,-2.238104814,177.4272642,67.78594132,19.59663119,8.381693319,12.66680743,-3.239105847,-54.75312825,21.41971006,-158.2408226,6.097294896,11.6084322,-0.166637254,114.1255718,110.924539,-70.64694036,5.912999202,12.04455381,-1.365453591,-65.87442818,69.07546096,109.3530596,5.808502022,12.03585223,-2.135067919,72.9184226,60.20040596,251.7216314,5.711614407,11.73800258,-2.672692836,77.57083205,47.29498671,-102.5473401,5.625068193,11.27080884,-3.192708843,77.57083205,47.29498671,-102.5473401,5.576177996,10.71140874,-3.904676772,-40.41956016,-9.001167064,175.900536
456,4.975947158,-2.414996263,10.94588943,-94.37120633,18.17607061,87.68752511,5.621537404,8.938201181,7.105589379,83.5159395,17.55874709,-279.2021674,5.589591478,9.368705601,6.937750604,126.1648913,250.9782088,424.7301218,6.617626285,11.27871844,1.571841507,53.88932854,70.95259195,64.78747771,6.832174456,11.99964602,1.291081783,-245.3371911,27.41035644,76.80181799,6.980120552,13.07521745,0.455816201,-242.1386045,37.56655595,82.72965379,6.784526404,13.60616987,-0.066874303,-138.3463487,-22.39701444,155.6236003,6.774718367,11.6510484,-0.298718141,162.3065732,73.52093684,-2.241351115,7.272277225,11.61832471,-2.130050368,162.3065732,73.52093684,-2.241351116,7.797225922,10.97760689,-3.335018532,119.9821431,57.26290066,-47.95305359,8.218888563,10.00968346,-3.818151991,107.0658775,22.94745643,-67.01481389,8.695192013,9.005057845,-4.552761623,-23.64111754,10.18078027,-177.7310154,7.087737198,11.84969817,0.416511206,-141.2997283,61.74792518,63.27393218,7.426478212,12.62824995,-1.030517312,218.7002717,61.74792518,63.27393218,7.83308608,12.80974648,-2.149001075,182.850026,68.29215031,24.05443055,8.30934261,12.66493502,-3.165095902,-56.92466881,20.88766763,-159.5947584,6.085417451,11.52724128,-0.082063987,111.4625481,112.208373,-72.70596669,5.908782736,11.99384328,-1.270512689,-68.53745186,67.79162697,107.2940333,5.811691883,12.01203689,-2.040930726,72.25247484,63.01856794,251.3739519,5.721617575,11.74018529,-2.593312384,77.49875094,50.28949289,-102.3863564,5.642349486,11.29993401,-3.137437617,77.49875094,50.28949289,-102.3863564,5.603766523,10.76487842,-3.86849434,-42.42957181,-8.582431014,176.5639437
457,4.973663631,-2.616899567,10.76813784,-93.96278572,16.89803172,87.64871168,5.629596016,8.818257976,7.181118452,84.07992609,16.33645491,-279.1996443,5.599080625,9.249748143,7.015577792,125.1696662,250.8136965,425.3926491,6.615278965,11.18162192,1.655242941,54.88276764,70.78775893,65.44817104,6.831343127,11.90350282,1.37811889,-244.5443595,27.09101591,76.80728753,6.972860024,12.98134689,0.54467082,-241.1780862,37.4632352,83.08072103,6.775644853,13.5185557,0.029029682,-138.6213251,-23.14978249,155.3404463,6.766822402,11.56255404,-0.214042038,169.0106878,73.66218729,4.371169896,7.258752911,11.5918287,-2.046952497,169.0106878,73.66218729,4.371169897,7.782170237,10.99081123,-3.272860748,122.0943506,58.68567622,-46.00654947,8.208050446,10.05415882,-3.810821159,107.8877175,25.9681242,-66.14500547,8.682679776,9.049057239,-4.545863142,-23.80607626,10.50235153,-178.0867531,7.083612879,11.75610048,0.50092586,-137.6157871,60.93494027,65.77324821,7.401231361,12.56799479,-0.932505693,222.3842129,60.93494027,65.77324821,7.783690466,12.77965245,-2.05420215,188.7907854,68.70936202,28.96069147,8.234527551,12.66118539,-3.085197213,-59.17453289,20.21584852,-161.0084804,6.077785182,11.44100078,0.004716803,109.0643561,113.5389287,-74.55389315,5.908829831,11.93828468,-1.172351749,-70.93564389,66.4610713,105.4461069,5.818900794,11.98468383,-1.942456599,71.29338659,66.00051483,250.6776798,5.735246013,11.74142619,-2.508998541,77.3505804,53.43824218,-102.3523702,5.662775145,11.33101984,-3.076881875,77.3505804,53.43824218,-102.3523702,5.633863149,10.82203649,-3.82675994,-44.50885821,-8.154139525,177.1617331
458,4.949602658,-2.820478618,10.58018257,-93.63658831,15.59026586,87.54222353,5.62956705,8.691991499,7.254455025,84.56445524,15.07519738,-279.2662162,5.600994627,9.124556181,7.09140847,124.3705535,250.5841744,425.8334133,6.614197694,11.08061619,1.739284233,55.68018177,70.55798496,65.88721219,6.832337798,11.80356324,1.46660133,-243.8070028,26.7126821,76.7655779,6.968711732,12.88447867,0.636279392,-240.2901042,37.29174872,83.36833446,6.77084085,13.42852547,0.128112976,-138.9858682,-23.86862636,155.0701844,6.763096701,11.47109976,-0.128241621,175.8984886,73.57859061,11.05450336,7.249259615,11.56290564,-1.960625501,175.8984886,73.57859061,11.05450337,7.769714603,11.00332187,-3.207233433,124.4980004,60.14157559,-43.87502164,8.197674713,10.10165149,-3.800473499,108.8272626,29.10163755,-65.25458669,8.668500544,9.096710677,-4.538176628,-24.08694495,10.7926562,-178.5621838,7.082750094,11.6589351,0.586975216,-133.8904402,60.05838118,68.25531351,7.377850782,12.5046706,-0.831625128,226.1095598,60.05838117,68.25531351,7.734764593,12.74709006,-1.955512228,195.094592,68.99837355,34.18474201,8.15844612,12.65570818,-3.000683341,-61.44141222,19.41223184,-162.437998,6.07395958,11.35209861,0.09160289,106.9286938,114.8744249,-76.19999827,5.912732695,11.87943992,-1.073405523,-73.07130618,65.12557512,103.8000017,5.82971705,11.95473307,-1.842002255,-110.0715707,110.9088702,69.51730274,5.752086665,11.74217947,-2.42160269,77.11684552,56.67915041,-102.4566143,5.685935073,11.36396507,-3.012157273,77.11684552,56.67915041,-102.4566143,5.666028664,10.88213692,-3.780052076,-46.60807642,-7.719046537,177.6841104
459,4.90653844,-3.022938361,10.38344021,-93.38076802,14.2654835,87.3808139,5.621828537,8.561118798,7.324394074,84.97962822,13.78892652,-279.3900491,5.595612587,8.994840982,7.164067539,123.7333013,250.2936732,426.0932966,6.61338128,10.97773255,1.822693841,56.31581071,70.26728662,66.14546813,6.834023948,11.70187399,1.555243863,-243.1178972,26.27660069,76.68814847,6.966326906,12.78667594,0.729343631,-239.4684043,37.05318214,83.60343683,6.768638876,13.33809796,0.229117569,-139.4398167,-24.55986807,154.8222014,6.76213994,11.37880485,-0.042597866,182.6357953,73.27105468,17.49100168,7.242722198,11.5323493,-1.872318658,182.6357953,73.27105468,17.49100168,7.759064577,11.01547229,-3.138915452,127.1962188,61.59969143,-41.53418075,8.187214895,10.15203246,-3.786412217,109.883373,32.28087369,-64.32874361,8.652442138,9.148277403,-4.529263682,-24.49310467,11.03666116,-179.1323742,7.083847074,11.56033495,0.673325937,-130.2315448,59.13357025,70.63287571,7.355969704,12.43953809,-0.729432413,229.7684552,59.13357025,70.63287571,7.686716209,12.71266756,-1.854280811,201.5676615,69.12640298,39.5497916,8.082228816,12.64856597,-2.912439638,-63.67131575,18.50093475,-163.8510381,6.072597396,11.26254939,0.177444285,-74.98784657,63.81951113,-257.681712,5.919331512,11.81871534,-0.975168647,-74.98784657,63.81951113,102.318288,5.843129045,11.92307927,-1.741068735,-112.0084264,107.7557286,67.73270358,5.77128926,11.7428607,-2.332256085,76.80236682,59.96345111,-102.6891751,5.711169972,11.39862278,-2.943862833,76.80236682,59.96345111,-102.6891751,5.699816864,10.94448437,-3.728621693,-48.69057155,-7.269960481,178.1334727
460,4.849816724,-3.22112985,10.1825926,-93.16608905,12.94471381,87.18056022,5.608503823,8.427566396,7.391167677,85.35191386,12.50185796,-279.5561329,5.584910122,8.862501932,7.233766153,123.1846472,249.9594802,426.2500253,6.611888052,10.87446479,1.90504146,56.86288375,69.93292643,66.30062397,6.835244046,11.59990851,1.643436786,-242.4528871,25.79554668,76.59394416,6.964076449,12.68930997,0.82306053,-238.6857668,36.75803668,83.80981915,6.767130104,13.2485299,0.331269802,-139.9668434,-25.24213155,154.5989966,6.762039227,11.28699683,0.042362377,188.9499302,72.76430576,23.43550966,7.237490769,11.5004794,-1.782681296,188.9499302,72.76430576,23.43550966,7.748955339,11.02734649,-3.06821153,130.2000504,63.03351302,-38.94144064,8.175875181,10.2048508,-3.767735207,111.056403,35.44653592,-63.34168209,8.634309084,9.203856547,-4.518493341,-25.03696669,11.22299547,-179.7606423,7.085308546,11.46174007,0.75927054,-126.7237938,58.17366625,72.83443618,7.334995604,12.37342295,-0.626828515,233.2762062,58.17366625,72.83443618,7.639763869,12.67671575,-1.751286899,208.0064617,69.0743693,44.86097131,8.006844625,12.6396549,-2.820921207,-65.82560033,17.51417459,-165.2304045,6.071913369,11.17360441,0.262069469,-76.74684739,62.56454494,-259.0488879,5.927113482,11.75703629,-0.878091837,-76.74684738,62.56454494,100.9511121,5.857848003,11.89029848,-1.640158156,-114.8135727,104.5778973,65.03720955,5.791804054,11.74363013,-2.241214528,76.42343273,63.25809671,-103.026016,5.73771111,11.43466222,-2.87192022,76.42343273,63.25809671,-103.026016,5.734789464,11.00836445,-3.67221937,-50.73443678,-6.793787829,178.517472
461,4.785516614,-3.411867487,9.985123111,-92.95977248,11.6569927,86.95686468,5.592461791,8.293363938,7.456056048,85.71050402,11.24658065,-279.7499964,5.571592369,8.729522904,7.30170359,122.6506073,249.6069715,426.3826752,6.609061299,10.77171809,1.986528889,57.3953643,69.5802574,66.43172494,6.835099986,11.49852489,1.731084423,-241.7853778,25.29080179,76.50334691,6.960511935,12.59302843,0.916993273,-237.9104388,36.42444344,84.01467209,6.764547377,13.16028931,0.434100015,-140.5401919,-25.93442118,154.3987467,6.761013561,11.19617375,0.126676886,194.6734892,72.09773693,28.74982639,7.231927271,11.46711034,-1.69190691,194.6734892,72.09773693,28.74982639,7.738098466,11.03872922,-2.995102626,133.5332094,64.42225137,-36.04041817,8.162866246,10.25930068,-3.74353871,112.3482474,38.54996899,-62.26533112,8.613988025,9.263262373,-4.505237957,-25.73382499,11.34365244,179.5912896,7.085727337,11.36386274,0.844616261,-123.4218607,57.19109491,74.81373108,7.314366153,12.30666296,-0.524190497,236.5781393,57.1910949,74.81373108,7.594038992,12.63924624,-1.6468874,214.2276473,68.84088354,49.93916194,7.933077684,12.6286922,-2.72632277,-67.88137067,16.48326871,-166.5694848,6.07027285,11.08570117,0.345938762,-78.40343941,61.36931344,-260.345305,5.934677149,11.69475665,-0.781887818,-78.40343941,61.36931344,99.65469498,5.872664431,11.8565369,-1.539042468,-119.1211122,101.4155341,60.80727846,5.812634973,11.74428241,-2.148088908,75.99731464,66.54221975,-103.441426,5.764818535,11.47147633,-2.795751873,75.99731464,66.54221975,-103.441426,5.77050868,11.07294828,-3.610221069,-52.73006978,-6.278946756,178.8440689
462,4.718779235,-3.592308374,9.799988189,-92.73918135,10.43641894,86.72219784,5.576168695,8.160542183,7.520696511,86.07408223,10.05956523,-279.9597175,5.557978399,8.597879464,7.369388318,122.089916,249.2622008,426.5408645,6.604642828,10.66997683,2.067606436,57.95453115,69.23532086,66.58839508,6.833122051,11.39815214,1.818304487,-241.1003484,24.78661457,76.43265563,6.95471927,12.49798422,1.010843012,-237.1225925,36.07429412,84.23916596,6.759728729,13.07330999,0.537185054,-141.1314582,-26.64496937,154.2192861,6.757959113,11.10625915,0.210605208,199.7422309,71.31711002,33.39300448,7.224915233,11.43170261,-1.600044377,199.7422308,71.31711002,33.39300448,7.725573743,11.04916983,-2.919532332,137.2303284,65.75022813,-32.76975006,8.147638351,10.31427737,-3.71318694,113.7591224,41.55295875,-61.07872176,8.591493059,9.325972516,-4.489096353,-26.59869781,11.39196975,178.9553896,7.08426158,11.26691498,0.929432026,-120.3513413,56.19968151,76.55414132,7.293747134,12.23924901,-0.421664652,239.6486587,56.19968151,76.55414132,7.549672762,12.60004413,-1.541310054,220.0913723,68.44211707,54.65048035,7.861534221,12.61527982,-2.628852993,-69.82684412,15.43240603,-167.8638128,6.066684599,10.99870018,0.429633168,-79.98974995,60.23287988,98.40532175,5.941092515,11.6317978,-0.686046715,-79.98974996,60.23287988,98.40532178,5.886714945,11.82158865,-1.437261799,-126.5154153,98.33912258,53.4695396,5.833024386,11.74428919,-2.052309999,75.52612295,69.80091231,-103.9237156,5.791877041,11.5081983,-2.714688193,75.52612294,69.80091231,-103.9237155,5.806525729,11.13726018,-3.541977375,-54.67553796,-5.722159612,179.1204721
463,4.652996269,-3.758387114,9.646834199,-92.48838096,9.370113575,86.48574457,5.560877654,8.031023247,7.586412358,86.44855126,9.029187739,-280.1772127,5.545212236,8.469440819,7.437994996,121.5085443,248.9453817,426.731179,6.598741056,10.56955328,2.148610368,58.53446224,68.9183325,66.77726622,6.829271268,11.29905686,1.905148203,-240.4017377,24.30450574,76.39111941,6.946435367,12.40415771,1.104251686,-236.3234466,35.72890376,84.49300301,6.752296441,12.98735168,0.639958905,-141.7185929,-27.36571193,154.0612958,6.752682153,11.01697244,0.29431264,204.1671536,70.46952127,37.39010723,7.216095612,11.39359884,-1.507301609,204.1671536,70.46952127,37.39010723,7.711015604,11.05812261,-2.841673608,141.3314229,67.00514949,-29.0714399,8.129996207,10.36851221,-3.676530392,115.2830376,44.42616218,-59.77466189,8.566971457,9.391186405,-4.470051538,-27.64222972,11.3607813,178.3542088,7.080765707,11.17093064,1.013794155,-117.5151536,55.21588036,78.06657411,7.273096783,12.17105335,-0.319451212,242.4848464,55.21588036,78.06657411,7.506823127,12.55882982,-1.434923436,225.511721,67.90787559,58.92117037,7.792648305,12.59900982,-2.528965883,-71.65566236,14.37691086,-169.1043554,6.061001509,10.91224507,0.51343049,-81.51173491,59.14990867,97.2035035,5.946038167,11.56790721,-0.590298709,-81.51173491,59.14990867,97.2035035,5.899583779,11.78509447,-1.33459252,-141.6277528,95.54033321,38.4051065,5.852524278,11.74296338,-1.953585692,74.97811572,73.02019722,-104.4926133,5.818435606,11.5438317,-2.62839042,74.97811572,73.02019722,-104.4926133,5.842390111,11.20025081,-3.467196367,-56.57219078,-5.130816853,179.3549364
464,4.590739085,-3.909631606,9.531456368,-92.21553556,8.481066467,86.26036779,5.546456272,7.906503149,7.65386548,86.82354331,8.177374272,-280.3888257,5.533097203,8.345861615,7.5080475,120.9519818,248.6680392,426.9232997,6.591681301,10.47076577,2.229584929,59.08973806,68.64083048,66.96809227,6.82379936,11.20152937,1.99146891,-239.7109161,23.85989303,76.38076734,6.935925768,12.31158765,1.196730692,-235.5341674,35.40592224,84.77401859,6.742534781,12.90226501,0.741677845,-142.2896825,-28.07410764,153.9288987,6.745749884,10.92811353,0.377721581,208.0026181,69.60038442,40.8015128,7.205764296,11.35222787,-1.414184428,208.0026181,69.60038442,40.8015128,7.694544328,11.06510074,-2.762031164,145.8775661,68.17581728,-24.89399162,8.110054621,10.42073144,-3.633944284,116.904326,47.14661097,-58.36215609,8.540661862,9.457986877,-4.448492766,-28.86961672,11.24197468,177.802505,7.075646953,11.07599789,1.097647781,-114.9025547,54.25805949,79.38153098,7.252583529,12.10201133,-0.217939442,245.0974453,54.25805949,79.38153098,7.465633897,12.5153951,-1.328344898,230.4526801,67.27528871,62.73425653,7.72667528,12.5795543,-2.427426484,-73.36310028,13.32548199,-170.2756239,6.053769781,10.82605341,0.597152144,-82.95863284,58.11432171,96.06667526,5.949701521,11.50290384,-0.494805204,-82.95863284,58.11432171,96.06667526,5.91124242,11.74675927,-1.231254131,3.146487638,86.28171058,183.2325413,5.870964947,11.73966089,-1.85211604,74.2662231,76.18466868,-105.2208016,5.844206505,11.57742952,-2.537055347,74.2662231,76.18466868,-105.2208016,5.877695417,11.2609452,-3.386133216,-58.42241809,-4.519680037,179.5584006
465,4.533348644,-4.048570875,9.440746453,-91.9530742,7.704451818,86.0586349,5.531830387,7.788350641,7.723158997,87.17475218,7.436037694,-280.5798014,5.520533498,8.228484107,7.579540566,120.4824242,248.4345529,427.0693792,6.583811446,10.37395919,2.310350712,59.55823475,68.40721162,67.1131027,6.817043337,11.10589963,2.076985007,-239.0578374,23.46215252,76.39837422,6.923708459,12.2204057,1.287738962,-234.7861032,35.11859577,85.07210277,6.731063893,12.81804507,0.841545994,-142.8413846,-28.7408952,153.8273792,6.738065685,10.83963416,0.460579226,211.3216828,68.7504559,43.70212273,7.194521772,11.30718964,-1.32140088,211.3216828,68.7504559,43.70212273,7.676505482,11.0697818,-2.681315566,150.9114591,69.24953405,-20.18853083,8.088065765,10.46980005,-3.586154296,118.5972774,49.69611505,-56.8641129,8.51280712,9.525560273,-4.425079168,-30.28357819,11.02769046,177.311295,7.06954015,10.9822947,1.180834902,-112.497379,53.3439923,80.53783186,7.232418843,12.03216089,-0.117637812,247.502621,53.3439923,80.53783185,7.426161009,12.46963727,-1.222334725,234.9154509,66.58198306,66.11321221,7.663680934,12.5566876,-2.3251701,-74.94548364,12.28402178,-171.3592424,6.045829546,10.74000788,0.680320368,-84.31802126,57.12017836,95.01514735,5.95252219,11.43678204,-0.400016189,-84.31802126,57.12017836,95.01514735,5.921885753,11.70646619,-1.127775393,-44.05197387,85.71113193,136.1064801,5.888361159,11.73391001,-1.748472671,-106.7929022,100.7216226,73.72290547,5.869042778,11.60822917,-2.441298777,73.2070978,79.27837742,-106.2770945,5.912146106,11.31858179,-3.299473325,-60.22985293,-3.904018538,179.7438047
466,4.481270622,-4.177258717,9.360478218,-91.73242017,6.971458311,85.88965789,5.515733774,7.67755878,7.794281705,87.47913445,6.7332328,-280.7394194,5.506252164,8.118286659,7.65238552,120.1537045,248.2464963,427.1259509,6.575340412,10.27938825,2.390762644,59.88617425,68.21906334,67.16889141,6.809237162,11.01240995,2.161492123,-238.4699095,23.1174277,76.43861818,6.910245595,12.13069993,1.376867791,-234.1080239,34.87719687,85.37531396,6.718461633,12.73469404,0.938937499,-143.3736493,-29.33950402,153.7597249,6.730386984,10.75150516,0.542691102,214.0698233,67.98899019,46.02878083,7.18334894,11.25618165,-1.230030108,214.0698233,67.98899019,46.02878083,7.657418443,11.07180846,-2.600906968,156.6654091,70.2382397,-14.70590107,8.064478738,10.51567368,-3.535310051,120.368488,52.11473361,-55.26139425,8.483696582,9.593506258,-4.401134835,-31.84647588,10.72156435,176.8855769,7.062957263,10.88995117,1.263263997,-110.2835842,52.48793349,81.571809,7.212690577,11.96153754,-0.018945998,249.7164157,52.48793349,81.571809,7.388310167,12.42147823,-1.117531085,238.9238033,65.86055301,69.1015962,7.603543253,12.5302247,-2.223012095,-76.40173235,11.25873394,-172.3400894,6.037870711,10.65404149,0.762519257,-85.58810321,56.16042912,94.05912856,5.954905208,11.36963383,-0.306298732,-85.58810321,56.16042912,94.05912856,5.931743151,11.6642295,-1.024615166,-68.03718327,83.42302126,112.2242657,5.904799537,11.72540371,-1.643221608,-108.6138169,97.71286126,71.93548465,5.892902797,11.635674,-2.341780074,71.38618311,82.28713874,-108.0645153,5.945607994,11.37265809,-3.207956645,-62.00095317,-3.292984458,179.9233678
467,4.434922998,-4.29730587,9.276462824,-91.57609951,6.21192779,85.76003282,5.49735617,7.574771678,7.867635689,87.7225062,5.996687241,-280.8600083,5.489445292,8.015903607,7.726924239,119.9954869,248.1071295,427.0684609,6.566265223,10.187062,2.471021356,60.04392367,68.07965279,67.11093864,6.800410256,10.92104914,2.24511772,-237.9644224,22.83234154,76.49683798,6.895740445,12.04232269,1.464049013,-233.5171991,34.69141949,85.67483937,6.705006541,12.6520105,1.033614042,-143.8837615,-29.85219475,153.7239563,6.723005347,10.66350046,0.624202111,216.2761939,67.3658763,47.80979866,7.172566891,11.19784691,-1.140672296,216.2761939,67.3658763,47.80979866,7.637289672,11.07109226,-2.521253597,163.3513771,71.10547082,-8.221205644,8.03927431,10.55919242,-3.482742025,122.2607446,54.46194427,-53.49433962,8.453179481,9.662173676,-4.377073506,-33.51588196,10.33274088,176.5302875,7.056063284,10.79885632,1.345136773,-108.2482372,51.69878169,82.51068253,7.193267041,11.89000947,0.078116715,251.7517628,51.69878169,82.51068253,7.351818141,12.3707259,-1.014151628,242.5111597,65.13564239,71.74628138,7.545983804,12.49991043,-2.121332912,-77.73479771,10.25765001,-173.2104335,6.03014462,10.56792751,0.843774734,-86.78199551,55.22460998,93.19253238,5.957028876,11.3014746,-0.213528589,-86.78199551,55.22460998,93.19253238,5.940943922,11.62004405,-0.921735039,-78.59340853,80.68328363,101.8083686,5.92035226,11.71387763,-1.536481665,-112.476891,94.80397125,68.14262795,5.915812232,11.65931057,-2.2387485,67.52310898,85.19602875,-111.8573721,5.9781137,11.42284804,-3.111915759,-63.74639885,-2.686437203,-179.8946791
